NPWP9_Masking,TAHUN_PETA,NAMA_WP_Masking,NAMA_KPP,NAMA_KANWIL,JENIS_WP,X_001,X_002,X_003,X_004,X_005,X_006,X_007,Y_001,Y_002,SKOR_X,SKOR_Y,KUADRAN_X,KUADRAN_Y,KUADRAN,LEVEL_RISIKO
NPWP_157,2023,Wajib Pajak 157,KPP Pratama Jakarta Cilandak,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_156,2023,Wajib Pajak 156,KPP Pratama Maumere,Kanwil DJP Nusa Tenggara,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_155,2023,Wajib Pajak 155,KPP Pratama Denpasar Timur,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_154,2023,Wajib Pajak 154,KPP Pratama Makassar Utara,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_153,2023,Wajib Pajak 153,KPP Pratama Tapaktuan,Kanwil DJP Aceh,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_152,2023,Wajib Pajak 152,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_151,2023,Wajib Pajak 151,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_150,2023,Wajib Pajak 150,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_056,2023,Wajib Pajak 056,KPP Pratama Tegal,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_057,2023,Wajib Pajak 057,KPP Madya Dua Surabaya,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,0.0,0.6299212598425197,1.079499529989439,1.0,0.2136967828934694,0.0,5374205333.0,0.4833333333333333,5374205333.0,2,3,X2Y3,Tinggi
NPWP_058,2023,Wajib Pajak 058,KPP Pratama Jakarta Penjaringan,Kanwil DJP Jakarta Utara,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_149,2023,Wajib Pajak 149,KPP Pratama Bandung Tegallega,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_148,2023,Wajib Pajak 148,KPP Pratama Badung Utara,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_059,2023,Wajib Pajak 059,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_060,2023,Wajib Pajak 060,KPP Pratama Bekasi Utara,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_147,2023,Wajib Pajak 147,KPP Pratama Jakarta Cakung,Kanwil DJP Jakarta Timur,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_061,2023,Wajib Pajak 061,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_146,2023,Wajib Pajak 146,KPP Pratama Denpasar Timur,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_145,2023,Wajib Pajak 145,KPP Pratama Tangerang Barat,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_144,2023,Wajib Pajak 144,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_143,2023,Wajib Pajak 143,KPP Pratama Malang Selatan,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_142,2023,Wajib Pajak 142,KPP Pratama Kediri,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_141,2023,Wajib Pajak 141,KPP Pratama Surabaya Sukomanunggal,Kanwil DJP Jawa Timur I,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_140,2023,Wajib Pajak 140,KPP Pratama Jakarta Kebayoran Lama,Kanwil DJP Jakarta Selatan II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_065,2023,Wajib Pajak 065,KPP Pratama Tenggarong,Kanwil DJP Kalimantan Timur dan Utara,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_139,2023,Wajib Pajak 139,KPP Pratama Serpong,Kanwil DJP Banten,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_138,2023,Wajib Pajak 138,KPP Pratama Ruteng,Kanwil DJP Nusa Tenggara,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_137,2023,Wajib Pajak 137,KPP Pratama Surabaya Mulyorejo,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_136,2023,Wajib Pajak 136,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_135,2023,Wajib Pajak 135,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_134,2023,Wajib Pajak 134,KPP Pratama Temanggung,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_133,2023,Wajib Pajak 133,KPP Pratama Pekanbaru Senapelan,Kanwil DJP Riau,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_131,2023,Wajib Pajak 131,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_130,2023,Wajib Pajak 130,KPP Pratama Metro,Kanwil DJP Bengkulu dan Lampung,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_129,2023,Wajib Pajak 129,KPP Pratama Bantaeng,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_128,2023,Wajib Pajak 128,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_127,2023,Wajib Pajak 127,KPP Pratama Jakarta Cengkareng,Kanwil DJP Jakarta Barat,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_126,2023,Wajib Pajak 126,KPP Pratama Cimahi,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_125,2023,Wajib Pajak 125,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_124,2023,Wajib Pajak 124,KPP Pratama Metro,Kanwil DJP Bengkulu dan Lampung,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_123,2023,Wajib Pajak 123,KPP Pratama Sidoarjo Utara,Kanwil DJP Jawa Timur II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_122,2023,Wajib Pajak 122,KPP Pratama Ciawi,Kanwil DJP Jawa Barat III,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_068,2023,Wajib Pajak 068,KPP Madya Surakarta,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_069,2023,Wajib Pajak 069,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_121,2023,Wajib Pajak 121,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.378594743823745,0.11,396532170.0,0.0,0.4778888888888889,396532170.0,2,2,X2Y2,Sedang
NPWP_120,2023,Wajib Pajak 120,KPP Pratama Sukoharjo,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_119,2023,Wajib Pajak 119,KPP Pratama Singaraja,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.0,0.3408664308694779,0.0,0.0,0.0,0.882888888888889,0.0,3,1,X3Y1,Sedang
NPWP_070,2023,Wajib Pajak 070,KPP Pratama Jakarta Pasar Rebo,Kanwil DJP Jakarta Timur,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_118,2023,Wajib Pajak 118,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.3188376604368585,0.0,0.0,0.0,0.9,0.0,3,1,X3Y1,Sedang
NPWP_071,2023,Wajib Pajak 071,KPP Pratama Surabaya Sawahan,Kanwil DJP Jawa Timur I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_117,2023,Wajib Pajak 117,KPP Pratama Badung Selatan,Kanwil DJP Bali,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_072,2023,Wajib Pajak 072,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.1976563299559922,0.0,0.0,0.2766666666666666,0.0,2,1,X2Y1,Rendah
NPWP_073,2023,Wajib Pajak 073,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615,0.0,3,1,X3Y1,Sedang
NPWP_110,2023,Wajib Pajak 110,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,0.0,0.0,0.2258998364389856,0.0,0.0,0.0,2318309323.2,0.0,0.23,2318309323.2,2,3,X2Y3,Tinggi
NPWP_106,2023,Wajib Pajak 106,KPP Pratama Gianyar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2166356794557506,0.1133563576609247,21835702918.663586,0.0,0.6,21835702918.663586,3,3,X3Y3,Tinggi
NPWP_105,2023,Wajib Pajak 105,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,BADAN,1.0,0.0,0.0,0.0,0.0,0.4619191455936168,0.22,0.0,0.0,0.975,0.0,3,1,X3Y1,Sedang
NPWP_104,2023,Wajib Pajak 104,KPP Madya Jakarta Pusat,Kanwil DJP Jakarta Pusat,BADAN,0.0,0.0,0.0,0.0,0.0,0.3573653278525804,0.0,191980664473.0,0.0,0.9312222222222224,191980664473.0,3,3,X3Y3,Tinggi
NPWP_089,2023,Wajib Pajak 089,KPP Pratama Baubau,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_074,2023,Wajib Pajak 074,KPP Pratama Tanjung Pinang,Kanwil DJP Kepulauan Riau,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_075,2023,Wajib Pajak 075,KPP Pratama Palembang Ilir Timur,Kanwil DJP Sumatera Selatan dan Kepulauan Bangka Belitung,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_076,2023,Wajib Pajak 076,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,1.0,1.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.77,0.0,3,1,X3Y1,Sedang
NPWP_077,2023,Wajib Pajak 077,KPP Pratama Denpasar Barat,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_081,2023,Wajib Pajak 081,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,4.161827956989248,0.0,0.0,0.0,0.0,0.0,0.1866666666666666,0.0,2,1,X2Y1,Rendah
NPWP_080,2023,Wajib Pajak 080,KPP Pratama Singaraja,Kanwil DJP Bali,OP NON KARYAWAN,1.0,0.0,0.0,0.5061359857473362,0.0,1.0,0.0,0.0,0.0,0.77,0.0,3,1,X3Y1,Sedang
NPWP_079,2023,Wajib Pajak 079,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_078,2023,Wajib Pajak 078,KPP Pratama Tabanan,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_212,2023,Wajib Pajak 212,KPP Pratama Makassar Selatan,"Kanwil DJP Sulawesi Selatan, Barat, dan Tenggara",OP NON KARYAWAN,0.0,1.0,0.0,0.3353596409886549,0.0,0.0,0.0,0.0,0.0,0.1866666666666666,0.0,2,1,X2Y1,Rendah
NPWP_132,2023,Wajib Pajak 132,KPP Pratama Manado,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",BADAN,0.0,0.0,0.0,0.4161827956989247,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.0,2,1,X2Y1,Rendah
NPWP_001,2024,Wajib Pajak 001,KPP Wajib Pajak Besar Dua,Kanwil DJP Wajib Pajak Besar,BADAN,0.0,0.0,0.0,0.0,0.6193956000374282,0.6941665136770743,0.22,0.0,546210240552.0,0.9966666666666668,546210240552.0,3,3,X3Y3,Tinggi
NPWP_002,2024,Wajib Pajak 002,KPP Penanaman Modal Asing Empat,Kanwil DJP Jakarta Khusus,BADAN,0.0,0.0,0.0,0.0,0.0,0.0855608941675133,0.22,0.0,3481686436.0,0.9994444444444444,3481686436.0,3,3,X3Y3,Tinggi
NPWP_003,2024,Wajib Pajak 003,KPP Wajib Pajak Besar Dua,Kanwil DJP Wajib Pajak Besar,BADAN,1.0,0.0,0.0,0.0,1.0192816618459148,0.5485941974186442,0.22,0.0,2455363124521.0,1.0,2455363124521.0,3,3,X3Y3,Tinggi
NPWP_004,2024,Wajib Pajak 004,KPP Pratama Palembang Ilir Barat,Kanwil DJP Sumatera Selatan dan Kepulauan Bangka Belitung,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_269,2024,Wajib Pajak 269,KPP Pratama Soreang,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_268,2024,Wajib Pajak 268,KPP Pratama Tasikmalaya,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_005,2024,Wajib Pajak 005,KPP Madya Medan,Kanwil DJP Sumatera Utara I,BADAN,0.0,0.0,0.0,0.0,1.2300932625924703,0.539432293213364,0.22,0.0,206576496788.0,0.9933333333333332,206576496788.0,3,3,X3Y3,Tinggi
NPWP_267,2024,Wajib Pajak 267,KPP Pratama Denpasar Timur,Kanwil DJP Bali,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_006,2024,Wajib Pajak 006,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0044928639996015,0.2438086437649589,0.1887815099378954,0.0,74337818.0,0.9916666666666668,74337818.0,3,2,X3Y2,Tinggi
NPWP_266,2024,Wajib Pajak 266,KPP Pratama Bandung Tegallega,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_007,2024,Wajib Pajak 007,KPP Pratama Medan Polonia,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_265,2024,Wajib Pajak 265,KPP Pratama Semarang Gayamsari,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_264,2024,Wajib Pajak 264,KPP Pratama·Tulungagung,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_008,2024,Wajib Pajak 008,KPP Madya Tangerang,Kanwil DJP Banten,BADAN,1.0,0.0,0.0,0.0,1.7486095480693478,0.6517978914660674,0.22,0.0,872282859560.0,1.0,872282859560.0,3,3,X3Y3,Tinggi
NPWP_009,2024,Wajib Pajak 009,KPP Madya Surabaya,Kanwil DJP Jawa Timur I,BADAN,0.0,0.0,0.0,0.1961939556104421,0.0,0.3568704598091933,0.165310400705693,0.0,0.0,0.7366666666666667,0.0,3,1,X3Y1,Sedang
NPWP_263,2024,Wajib Pajak 263,KPP Pratama·Tulungagung,Kanwil DJP Jawa Timur III,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_262,2024,Wajib Pajak 262,KPP Pratama Lubuk Linggau,Kanwil DJP Sumatera Selatan dan Kepulauan Bangka Belitung,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_010,2024,Wajib Pajak 010,KPP Madya Medan,Kanwil DJP Sumatera Utara I,BADAN,0.0,0.0,0.0,0.0,0.0,0.092,0.1389819792707045,0.0,0.0,0.5056666666666666,0.0,3,1,X3Y1,Sedang
NPWP_011,2024,Wajib Pajak 011,KPP Pratama Medan Timur,Kanwil DJP Sumatera Utara I,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_261,2024,Wajib Pajak 261,KPP Pratama Palembang Ilir Barat,Kanwil DJP Sumatera Selatan dan Kepulauan Bangka Belitung,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_260,2024,Wajib Pajak 260,KPP Pratama Cibinong,Kanwil DJP Jawa Barat III,BADAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_259,2024,Wajib Pajak 259,KPP Pratama Garut,Kanwil DJP Jawa Barat I,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_258,2024,Wajib Pajak 258,KPP Pratama Badung Utara,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_012,2024,Wajib Pajak 012,KPP Madya Dua Jakarta Barat,Kanwil DJP Jakarta Barat,BADAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32072566080.0,0.0,32072566080.0,1,3,X1Y3,Sedang
NPWP_257,2024,Wajib Pajak 257,KPP Pratama Purwokerto,Kanwil DJP Jawa Tengah II,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_013,2024,Wajib Pajak 013,KPP Madya Bogar,Kanwil DJP Jawa Barat III,BADAN,1.0,0.0,0.0,0.0,1.895659383231548,0.5631361372438987,0.22,0.0,366868369333.0,1.0,366868369333.0,3,3,X3Y3,Tinggi
NPWP_014,2024,Wajib Pajak 014,KPP Madya Jakarta Barat,Kanwil DJP Jakarta Barat,BADAN,0.0,0.0,0.0,0.0,0.0,0.4266745858437041,0.1811228678673386,0.0,0.0,0.9573333333333331,0.0,3,1,X3Y1,Sedang
NPWP_015,2024,Wajib Pajak 015,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,1.0,0.0,0.0,0.0,0.0,0.2844143216557451,0.22,0.0,0.0,0.9783333333333334,0.0,3,1,X3Y1,Sedang
NPWP_016,2024,Wajib Pajak 016,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,1.0,0.0,0.0,0.0,1.1852254516813947,0.6077986253759858,0.22,0.0,178261383736.0,1.0,178261383736.0,3,3,X3Y3,Tinggi
NPWP_017,2024,Wajib Pajak 017,KPP Madya Denpasar,Kanwil DJP Bali,BADAN,0.0,0.0,0.0,0.0,0.004766832516151,0.3028738374232826,0.22,0.0,1204737053.0,0.9866666666666668,1204737053.0,3,3,X3Y3,Tinggi
NPWP_256,2024,Wajib Pajak 256,KPP Pratama Semarang Barat,Kanwil DJP Jawa Tengah I,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_018,2024,Wajib Pajak 018,KPP Pratama Tebing Tinggi,Kanwil DJP Sumatera Utara II,BADAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4536964045.0,0.0,4536964045.0,1,3,X1Y3,Sedang
NPWP_019,2024,Wajib Pajak 019,KPP Madya Tangerang,Kanwil DJP Banten,BADAN,1.0,0.0,0.0,0.0,1.661601824807342,0.6258517784469558,0.22,0.0,1008316265578.0,1.0,1008316265578.0,3,3,X3Y3,Tinggi
NPWP_020,2024,Wajib Pajak 020,KPP Madya Dua Semarang,Kanwil DJP Jawa Tengah I,BADAN,0.0,0.0,0.0,0.0,0.0,0.1034064079418969,0.22,0.0,0.0,0.9994444444444444,0.0,3,1,X3Y1,Sedang
NPWP_255,2024,Wajib Pajak 255,KPP Pratama Kotamobagu,"Kanwil DJP Sulawesi Utara, Tengah, Gorontalo, dan Maluku Utara",OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_021,2024,Wajib Pajak 021,KPP Pratama Lubuk Pakam,Kanwil DJP Sumatera Utara I,BADAN,1.0,0.0,0.0,0.0,0.0,0.4246902426867431,0.1471154677603598,0.0,0.0,0.9433333333333334,0.0,3,1,X3Y1,Sedang
NPWP_254,2024,Wajib Pajak 254,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_253,2024,Wajib Pajak 253,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_252,2024,Wajib Pajak 252,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
NPWP_251,2024,Wajib Pajak 251,KPP Pratama Gianyar,Kanwil DJP Bali,OP NON KARYAWAN,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,X1Y1,Rendah
